t,x
0.9009009009009009,0.7745984127213948
0.9109109109109109,0.7924597996119496
0.9209209209209209,0.8505369480431144
0.9309309309309309,0.9715351045519535
0.9409409409409409,0.8932820224793019
0.950950950950951,0.9954832663593688
0.960960960960961,1.081592088845961
0.970970970970971,1.183127619109377
0.980980980980981,1.3869934857024755
0.990990990990991,1.3156730559133174
1.001001001001001,1.4225354136093313
1.011011011011011,1.6392328853758877
1.021021021021021,1.5173888898861037
1.031031031031031,1.6651554239194861
1.0410410410410411,1.5310678566856588
1.0510510510510511,1.6315198901303094
1.0610610610610611,1.5792919470465294
1.0710710710710711,1.6572230200529963
1.0810810810810811,1.7866129033451719
1.0910910910910911,1.5359677732894979
1.1011011011011012,1.752976380688112
1.1111111111111112,1.728928523400645
1.1211211211211212,1.6362332743034638
1.1311311311311312,1.5365086449996008
1.1411411411411412,1.668881265892403
1.1511511511511512,1.5844893558609625
1.1611611611611612,1.6318349407314932
1.1711711711711712,1.5773941972858707
1.1811811811811812,1.6977080800116777
1.1911911911911912,1.4717732618125272
1.2012012012012012,1.3475836132328325
1.2112112112112112,1.4183297121746614
1.2212212212212212,1.3693223052085937
1.2312312312312312,1.4268293722990746
1.2412412412412412,1.3149005364759625
1.2512512512512513,1.2046761975725746
1.2612612612612613,1.2502759220004906
1.2712712712712713,0.9176237962972075
1.2812812812812813,0.902922664491574
1.2912912912912913,0.8027299223635871
1.3013013013013013,0.7832395310387231
1.3113113113113113,0.6099812428825565
1.3213213213213213,0.7354446160323949
1.3313313313313313,0.5730912856062296
1.3413413413413413,0.3709746558620244
1.3513513513513513,0.3388486005737175
1.3613613613613613,0.3939680927079052
1.3713713713713713,0.36874493844659467
1.3813813813813813,0.4072688840393137
1.3913913913913913,0.42223149818713557
1.4014014014014013,0.0963543342821627
1.4114114114114114,-0.118926802502485
1.4214214214214214,-0.3067983168899967
1.4314314314314314,-0.13896456668945234
1.4414414414414414,-0.3174879831774932
1.4514514514514514,-0.34630706589697013
1.4614614614614614,-0.4324898403838594
1.4714714714714714,-0.4496208392283498
1.4814814814814814,-0.39078931814913875
1.4914914914914914,-0.5409535343856701
1.5015015015015014,-0.6290704436013745
1.5115115115115114,-0.770461417044018
1.5215215215215214,-0.8850681537691023
1.5315315315315314,-0.8138349075400758
1.5415415415415414,-0.8149844668611405
1.5515515515515514,-0.67392241657422
1.5615615615615615,-0.8754255114785547
1.5715715715715715,-0.824478270743411
1.5815815815815815,-1.0034882181479214
1.5915915915915915,-1.0993242657914521
1.6016016016016015,-1.101047315016664
1.6116116116116117,-1.0971802745465487
1.6216216216216217,-0.8283426907286376
1.6316316316316317,-1.1362757590248211
1.6416416416416417,-0.9796680863015215
1.6516516516516517,-1.1596505571325981
1.6616616616616617,-0.9785418320834679
1.6716716716716717,-1.0320961630662338
1.6816816816816818,-1.0817588842325636
1.6916916916916918,-1.0623579202110074
1.7017017017017018,-1.1127105513585904
1.7117117117117118,-0.9884283844875296
1.7217217217217218,-1.0612905825723649
1.7317317317317318,-1.1181698196330043
1.7417417417417418,-1.1003959534078809
1.7517517517517518,-0.9296353595590781
1.7617617617617618,-0.7607060174770477
1.7717717717717718,-0.8719024843331197
1.7817817817817818,-0.8667598576478351
1.7917917917917918,-0.7911633635953614
1.8018018018018018,-0.6520037843982661
1.8118118118118118,-0.7216883524878002
1.8218218218218218,-0.7440668607189241
1.8318318318318318,-0.5501809239099256
1.8418418418418419,-0.5744235732920238
1.8518518518518519,-0.41903426704935276
1.8618618618618619,-0.5085869896114212
1.8718718718718719,-0.6028171555741557
1.8818818818818819,-0.5699746399526878
1.8918918918918919,-0.22035192950904853
1.901901901901902,-0.165029501872193
1.911911911911912,-0.3071308837061508
1.921921921921922,-0.279276145525898
1.931931931931932,-0.04674833614143126
1.941941941941942,-0.25584773023833085
1.951951951951952,-0.18733576504250948
1.961961961961962,0.013129905331560915
1.971971971971972,-0.044768508875199155
1.981981981981982,0.03916841269222372
1.991991991991992,0.06728348965830358
2.002002002002002,0.16016158068765152
2.012012012012012,0.308634577548024
2.022022022022022,0.21701632031698576
2.032032032032032,0.3109023752011508
2.042042042042042,0.0784183120521692
2.052052052052052,0.31377152306701733
2.062062062062062,0.26772098728141147
2.0720720720720722,0.26167589320570994
2.0820820820820822,0.32529529327794915
2.0920920920920922,0.4072272918877619
2.1021021021021022,0.557678518537038
2.1121121121121122,0.3567690784087661
2.1221221221221223,0.513623207181541
2.1321321321321323,0.48109484950428466
2.1421421421421423,0.5134728748061684
2.1521521521521523,0.6610058225376204
2.1621621621621623,0.626785816910005
2.1721721721721723,0.7167136122236792
2.1821821821821823,0.5752868518135592
2.1921921921921923,0.526687385951656
2.2022022022022023,0.577244667230519
2.2122122122122123,0.6250652136674301
2.2222222222222223,0.617532468263158
2.2322322322322323,0.4884159357927954
2.2422422422422423,0.6008553492098894
2.2522522522522523,0.6076111711172388
2.2622622622622623,0.8276123807224649
2.2722722722722724,0.7527907700421497
2.2822822822822824,0.4672633702658566
2.2922922922922924,0.5096511988882739
2.3023023023023024,0.3762525987149198
2.3123123123123124,0.44622805138533206
2.3223223223223224,0.5181490212000319
2.3323323323323324,0.5871480623219385
2.3423423423423424,0.3724125751785114
2.3523523523523524,0.3575509842475579
2.3623623623623624,0.18487238820313606
2.3723723723723724,0.3590677766338069
2.3823823823823824,0.24403126375864603
2.3923923923923924,0.27158121042212413
2.4024024024024024,0.21051508572611458
2.4124124124124124,0.2619841193464763
2.4224224224224224,0.06848937124612522
2.4324324324324325,0.0701609569499094
2.4424424424424425,0.40225270837204163
2.4524524524524525,0.03301392567556402
2.4624624624624625,0.02457615679482235
2.4724724724724725,0.2906175036220793
2.4824824824824825,0.37037731170814203
2.4924924924924925,-0.06397130507145682
2.5025025025025025,-0.009860254030347036
2.5125125125125125,0.03545479135849324
2.5225225225225225,0.14914599842948728
2.5325325325325325,-0.14670694675640744
2.5425425425425425,-0.09604205710268163
2.5525525525525525,-0.016394646999357665
2.5625625625625625,-0.07231722526465073
2.5725725725725725,-0.1740612131064081
2.5825825825825826,-0.16940609318006888
2.5925925925925926,-0.3119632319013042
2.6026026026026026,-0.2155630928424864
2.6126126126126126,-0.23443470882870804
2.6226226226226226,-0.1993688453764667
2.6326326326326326,-0.2916150862583876
2.6426426426426426,-0.20110432690727104
2.6526526526526526,-0.15781995505538515
2.6626626626626626,-0.2530233925082425
2.6726726726726726,-0.2414964010017671
2.6826826826826826,-0.2780882176804554
2.6926926926926926,-0.28875359089364466
2.7027027027027026,-0.36490867768898505
2.7127127127127126,-0.2637381833993592
2.7227227227227226,-0.3064114267161278
2.7327327327327327,-0.08734311518561691
2.7427427427427427,-0.13801017079626876
2.7527527527527527,-0.25418651299642037
2.7627627627627627,-0.36527800053076914
2.7727727727727727,-0.3952303072200224
2.7827827827827827,-0.15875181635519686
2.7927927927927927,-0.24437642170114227
2.8028028028028027,-0.21438239339934917
2.8128128128128127,-0.4276161689126313
2.8228228228228227,-0.15024844699045636
2.8328328328328327,-0.18652019641519427
2.8428428428428427,-0.3311743667225729
2.8528528528528527,-0.2547182181160026
2.8628628628628627,-0.16796208912273358
2.8728728728728727,-0.1752588252889675
2.8828828828828827,-0.1953693621836373
2.8928928928928928,-0.16169539951647682
2.9029029029029028,-0.16135960414622355
2.9129129129129128,-0.10541577146591934
2.9229229229229228,0.042198033463640455
2.932932932932933,-0.3457391817598104
2.942942942942943,-0.09679724974375445
2.952952952952953,-0.03948959903582744
2.962962962962963,-0.011631869853873676
2.972972972972973,-0.0626458213242807
2.982982982982983,-0.18555166893481004
2.992992992992993,0.03822528260527785
3.003003003003003,0.1931307223908173
3.013013013013013,-0.11841909611449172
3.023023023023023,0.1354616765127029
3.033033033033033,0.029820476018891227
3.043043043043043,0.0695616846440417
3.053053053053053,-0.017199815157454945
3.063063063063063,0.06636620070668184
3.073073073073073,0.24081843003110198
3.083083083083083,0.17932010819076513
3.093093093093093,0.3037266278847788
3.103103103103103,0.25684345567872235
3.113113113113113,0.19075323553231321
3.123123123123123,0.3280894328599441
3.133133133133133,0.20353352511122108
3.143143143143143,0.24743992399355427
3.153153153153153,0.1390456109174269
3.163163163163163,0.1784638279955364
3.173173173173173,0.10421278700081568
3.183183183183183,0.2740975027181332
3.193193193193193,0.057533499764411536
3.203203203203203,0.25287137355841327
3.2132132132132134,0.15390240066718225
3.2232232232232234,0.28749701493456636
3.2332332332332334,0.24195646258071607
3.2432432432432434,0.34454650148958244
3.2532532532532534,0.23031300317623993
3.2632632632632634,-0.006043730965336835
3.2732732732732734,0.13759401255297415
3.2832832832832834,0.019458300666848352
3.2932932932932935,0.0764808079162024
3.3033033033033035,0.27040378311674285
3.3133133133133135,0.17337381198101282
3.3233233233233235,0.029481665096100687
3.3333333333333335,-0.012778257434951229
3.3433433433433435,0.08060671171259583
3.3533533533533535,-0.056022652858648186
3.3633633633633635,-0.01355078694184024
3.3733733733733735,0.07237563311762929
3.3833833833833835,0.14405657602430838
3.3933933933933935,0.07655000938949341
3.4034034034034035,-0.2264495887776553
3.4134134134134135,0.020038153316238563
3.4234234234234235,-0.016296659501006488
3.4334334334334335,0.004823579791804963
3.4434434434434436,0.1120855073363673
3.4534534534534536,-0.26867509126317696
3.4634634634634636,-0.1340652102760246
3.4734734734734736,-0.028198682944794363
3.4834834834834836,-0.2574583446279195
3.4934934934934936,0.03666549345391858
3.5035035035035036,
3.5135135135135136,
3.5235235235235236,
3.5335335335335336,
3.5435435435435436,
3.5535535535535536,
3.5635635635635636,
3.5735735735735736,
3.5835835835835836,
3.5935935935935936,
3.6036036036036037,
3.6136136136136137,
3.6236236236236237,
3.6336336336336337,
3.6436436436436437,
3.6536536536536537,
3.6636636636636637,
3.6736736736736737,
3.6836836836836837,
3.6936936936936937,
3.7037037037037037,
3.7137137137137137,
3.7237237237237237,
3.7337337337337337,
3.7437437437437437,
3.7537537537537538,
3.7637637637637638,
3.7737737737737738,
3.7837837837837838,
3.793793793793794,
3.803803803803804,
3.813813813813814,
3.823823823823824,
3.833833833833834,
3.843843843843844,
3.853853853853854,
3.863863863863864,
3.873873873873874,
3.883883883883884,
3.893893893893894,
3.903903903903904,
3.913913913913914,
3.923923923923924,
3.933933933933934,
3.943943943943944,
3.953953953953954,
3.963963963963964,
3.973973973973974,
3.983983983983984,
3.993993993993994,
4.004004004004004,
4.014014014014014,
4.024024024024024,
4.034034034034034,
4.044044044044044,
4.054054054054054,
4.064064064064064,
4.074074074074074,
4.084084084084084,
4.094094094094094,
4.104104104104104,
4.114114114114114,
4.124124124124124,
4.134134134134134,
4.1441441441441444,
4.1541541541541545,
4.1641641641641645,
4.1741741741741745,
4.1841841841841845,
4.1941941941941945,
4.2042042042042045,
4.2142142142142145,
4.2242242242242245,
4.2342342342342345,
4.2442442442442445,
4.2542542542542545,
4.2642642642642645,
4.2742742742742745,
4.2842842842842845,
4.2942942942942945,
4.3043043043043046,
4.314314314314315,
4.324324324324325,
4.334334334334335,
4.344344344344345,
4.354354354354355,
4.364364364364365,
4.374374374374375,
4.384384384384385,
4.394394394394395,
4.404404404404405,
4.414414414414415,
4.424424424424425,
4.434434434434435,
4.444444444444445,
4.454454454454455,
4.464464464464465,
4.474474474474475,
4.484484484484485,
4.494494494494495,
4.504504504504505,
4.514514514514515,
4.524524524524525,
4.534534534534535,
4.544544544544545,
4.554554554554555,
4.564564564564565,
4.574574574574575,
4.584584584584585,
4.594594594594595,
4.604604604604605,
4.614614614614615,
4.624624624624625,
4.634634634634635,
4.644644644644645,
4.654654654654655,
4.664664664664665,
4.674674674674675,
4.684684684684685,
4.694694694694695,
4.704704704704705,
4.714714714714715,
4.724724724724725,
4.734734734734735,
4.744744744744745,
4.754754754754755,
4.764764764764765,
4.774774774774775,
4.784784784784785,
4.794794794794795,
4.804804804804805,
4.814814814814815,
4.824824824824825,
4.834834834834835,
4.844844844844845,
4.854854854854855,
4.864864864864865,
4.874874874874875,
4.884884884884885,
4.894894894894895,
4.904904904904905,
4.914914914914915,
4.924924924924925,
4.934934934934935,
4.944944944944945,
4.954954954954955,
4.964964964964965,
4.974974974974975,
4.984984984984985,
4.994994994994995,
5.005005005005005,
5.015015015015015,
5.025025025025025,
5.035035035035035,
5.045045045045045,
5.055055055055055,
5.065065065065065,
5.075075075075075,
5.085085085085085,
5.095095095095095,
5.105105105105105,
5.115115115115115,
5.125125125125125,
5.135135135135135,
5.145145145145145,
5.155155155155155,
5.165165165165165,
5.175175175175175,
5.185185185185185,
5.195195195195195,
5.205205205205205,
5.215215215215215,
5.225225225225225,
5.235235235235235,
5.245245245245245,
5.255255255255255,
5.265265265265265,
5.275275275275275,
5.285285285285285,
5.295295295295295,
5.305305305305305,
5.315315315315315,
5.325325325325325,
5.335335335335335,
5.345345345345345,
5.355355355355355,
5.365365365365365,
5.375375375375375,
5.385385385385385,
5.395395395395395,
5.405405405405405,
5.415415415415415,
5.425425425425425,
5.435435435435435,
5.445445445445445,
5.455455455455455,
5.465465465465465,
5.475475475475475,
5.485485485485485,
5.495495495495495,
5.505505505505505,
5.515515515515515,
5.525525525525525,
5.535535535535535,
5.545545545545545,
5.555555555555555,
5.565565565565565,
5.575575575575575,
5.585585585585585,
5.595595595595595,
5.605605605605605,
5.615615615615615,
5.625625625625625,
5.635635635635635,
5.645645645645645,
5.655655655655655,
5.665665665665665,
5.675675675675675,
5.685685685685685,
5.6956956956956954,
5.7057057057057055,
5.7157157157157155,
5.7257257257257255,
5.7357357357357355,
5.7457457457457455,
5.7557557557557555,
5.7657657657657655,
5.7757757757757755,
5.7857857857857855,
5.7957957957957955,
5.8058058058058055,
5.8158158158158155,
5.8258258258258255,
5.8358358358358355,
5.8458458458458455,
5.8558558558558556,
5.865865865865866,
5.875875875875876,
5.885885885885886,
5.895895895895896,
5.905905905905906,
5.915915915915916,
5.925925925925926,
5.935935935935936,
5.945945945945946,
5.955955955955956,
5.965965965965966,
5.975975975975976,
5.985985985985986,
5.995995995995996,
6.006006006006006,
6.016016016016016,
6.026026026026026,
6.036036036036036,
6.046046046046046,
6.056056056056056,
6.066066066066066,
6.076076076076076,
6.086086086086086,
6.096096096096096,
6.106106106106106,
6.116116116116116,
6.126126126126126,
6.136136136136136,
6.146146146146146,
6.156156156156156,
6.166166166166166,
6.176176176176176,
6.186186186186186,
6.196196196196196,
6.206206206206206,
6.216216216216216,
6.226226226226226,
6.236236236236236,
6.246246246246246,
6.256256256256256,
6.266266266266266,
6.276276276276276,
6.286286286286286,
6.296296296296296,
6.306306306306306,
6.316316316316316,
6.326326326326326,
6.336336336336336,
6.346346346346346,
6.356356356356356,
6.366366366366366,
6.376376376376376,
6.386386386386386,
6.396396396396396,
6.406406406406406,
6.416416416416417,
6.426426426426427,
6.436436436436437,
6.446446446446447,
6.456456456456457,
6.466466466466467,
6.476476476476477,
6.486486486486487,
6.496496496496497,
6.506506506506507,0.4015331068385918
6.516516516516517,0.18848802593802172
6.526526526526527,0.3612604022950382
6.536536536536537,0.07211459885545264
6.546546546546547,0.2287228884890084
6.556556556556557,0.1889785821899306
6.566566566566567,0.05675197435717687
6.576576576576577,0.1476354202065565
6.586586586586587,0.23705315576996933
6.596596596596597,0.06904013645361301
6.606606606606607,-0.08239945609260468
6.616616616616617,0.0702249152865685
6.626626626626627,-0.03322204549873883
6.636636636636637,0.00772791762272209
6.646646646646647,0.01869572788016432
6.656656656656657,-0.15881950759050184
6.666666666666667,-0.16488247264632577
6.676676676676677,0.02992145327179869
6.686686686686687,-0.08538515607404862
6.696696696696697,-0.30422916301820097
6.706706706706707,0.016320084823271387
6.716716716716717,-0.04906082272435611
6.726726726726727,-0.16149950829204465
6.736736736736737,-0.23524813101088182
6.746746746746747,-0.03303574577957108
6.756756756756757,-0.09429222469967849
6.766766766766767,0.09690026273596417
6.776776776776777,-0.1109600398734353
6.786786786786787,-0.1252799366885864
6.796796796796797,-0.1912349041113691
6.806806806806807,-0.10274700915800733
6.816816816816817,-0.13116140796176246
6.826826826826827,-0.07708001496590774
6.836836836836837,-0.26228131422676865
6.846846846846847,-0.26087917582820114
6.856856856856857,-0.27171240434879923
6.866866866866867,-0.15044359803433274
6.876876876876877,-0.08465226203817663
6.886886886886887,-0.28457266079824733
6.896896896896897,-0.2845890854867242
6.906906906906907,-0.2133450374708517
6.916916916916917,-0.27118418261910165
6.926926926926927,-0.15247097248316543
6.936936936936937,-0.4731367278127331
6.946946946946947,-0.33013034142640296
6.956956956956957,-0.32442677769998873
6.966966966966967,-0.4761792521224935
6.976976976976977,-0.3377103251082049
6.986986986986987,-0.32932271462677654
6.996996996996997,-0.25365174112401906
7.007007007007007,-0.1172703914279451
7.017017017017017,-0.24741041855886295
7.027027027027027,-0.31965697816342087
7.037037037037037,-0.21530039746273819
7.047047047047047,-0.09710111078473707
7.057057057057057,-0.2914399924577272
7.067067067067067,-0.2761689690784026
7.077077077077077,-0.11999691240175203
7.087087087087087,-0.18825142359887573
7.097097097097097,-0.09113511923389066
7.107107107107107,-0.146609173278689
7.117117117117117,-0.06405066068669775
7.127127127127127,-0.2263465049263046
7.137137137137137,-0.11235636247149296
7.147147147147147,-0.12025279707203641
7.157157157157157,-0.20857526795028672
7.167167167167167,-0.23094311613421176
7.177177177177177,0.006523021894277642
7.187187187187187,-0.08449197452688771
7.197197197197197,-0.1388988918229497
7.207207207207207,-0.03353310160916825
7.217217217217217,0.10163133804473268
7.227227227227227,-0.22655115030193765
7.237237237237237,-0.13553958963815196
7.247247247247247,-0.06569376445941567
7.257257257257257,0.18501348842916182
7.267267267267267,0.07924710523055159
7.277277277277277,0.13956789342425058
7.287287287287287,-0.039613302334195105
7.297297297297297,-0.026300283311897057
7.307307307307307,0.14133536322273854
7.317317317317317,0.11289990526407215
7.327327327327327,0.17205168663415957
7.337337337337337,0.10807347745391332
7.347347347347347,0.1638473610574474
7.357357357357357,0.16054084248476252
7.367367367367367,0.2306808119027122
7.377377377377377,0.24123672641570434
7.387387387387387,0.005616596848692451
7.397397397397397,-0.05063775375244922
7.407407407407407,0.2801496845440842
7.4174174174174174,0.3040198009134674
7.4274274274274275,0.08783067667462008
7.4374374374374375,0.007918198723093128
7.4474474474474475,0.20716870646745766
7.4574574574574575,0.29306103677804757
7.4674674674674675,0.381793077516136
7.4774774774774775,0.25506226657172876
7.4874874874874875,0.16700237549838606
7.4974974974974975,0.1149474616402544
7.5075075075075075,0.2048414564779345
7.5175175175175175,0.1725614300577234
7.5275275275275275,0.09913692544658051
7.5375375375375375,0.40304979896814763
7.5475475475475475,0.3736086939204556
7.5575575575575575,0.30501573018012196
7.5675675675675675,0.0950623324014091
7.5775775775775776,0.26782119431503015
7.587587587587588,0.2409087422894004
7.597597597597598,0.21530364181421094
7.607607607607608,0.2896174504156919
7.617617617617618,0.22131293095686902
7.627627627627628,0.2244507307280575
7.637637637637638,0.2063888464800851
7.647647647647648,0.16862969243389547
7.657657657657658,-0.05232572373898903
7.667667667667668,0.12554489848787184
7.677677677677678,0.0524044940575041
7.687687687687688,-0.02939430754999238
7.697697697697698,0.25709510840730904
7.707707707707708,0.25192710973394206
7.717717717717718,0.2048875860881604
7.727727727727728,0.0842823179192588
7.737737737737738,0.18351033339764067
7.747747747747748,0.03926537956547222
7.757757757757758,0.047911418794825654
7.767767767767768,-0.09215054896674059
7.777777777777778,0.046487535399871036
7.787787787787788,0.0024790539374422533
7.797797797797798,-0.14407957479340128
7.807807807807808,-0.029063441172467546
7.817817817817818,-0.04188890217349403
7.827827827827828,0.1360560575963084
7.837837837837838,0.03615537681622291
7.847847847847848,-0.061439908533680906
7.857857857857858,-0.0467486508585343
7.867867867867868,-0.07594644205874986
7.877877877877878,-0.10907086288008842
7.887887887887888,-0.20508083095781288
7.897897897897898,-0.11962551285463317
7.907907907907908,-0.18641403166755274
7.917917917917918,-0.24370086422238374
7.927927927927928,-0.07397452543032154
7.937937937937938,-0.0919425615794377
7.947947947947948,-0.315241263742317
7.957957957957958,-0.15385551388434981
7.967967967967968,-0.0465360716248939
7.977977977977978,-0.04419489913521614
7.987987987987988,-0.05102756700886357
7.997997997997998,-0.15268958622935175
8.008008008008009,-0.24352529448856836
8.018018018018019,-0.2692969849862242
8.028028028028029,-0.12783748870382597
8.038038038038039,-0.12520519691156548
8.048048048048049,-0.03470120739133653
8.058058058058059,-0.053206648480493
8.068068068068069,-0.17567193402508272
8.078078078078079,-0.28559492862347424
8.088088088088089,-0.19129938819259323
8.098098098098099,-0.1353790109589874
8.108108108108109,-0.17453432654661033
8.118118118118119,-0.20886271695541142
8.128128128128129,-0.1220699781653656
8.138138138138139,-0.19359304928470134
8.148148148148149,-0.20141350712726636
8.158158158158159,-0.10246046065746739
8.168168168168169,-0.1684126803555428
8.178178178178179,-0.09804023018400711
8.188188188188189,-0.08901886554343819
8.198198198198199,-0.22384487088951172
8.208208208208209,-0.15128652930618228
8.218218218218219,0.047632646180008203
8.228228228228229,-0.2050829726540401
8.238238238238239,-0.29304356886181304
8.248248248248249,-0.259865196275443
8.258258258258259,-0.06289847163806628
8.268268268268269,-0.054699883430539435
8.278278278278279,-0.061415598031675164
8.288288288288289,0.07999324260614935
8.298298298298299,-0.30041638978456137
8.308308308308309,0.014789614387420484
8.318318318318319,0.1396780587466283
8.328328328328329,-0.1209243391471053
8.338338338338339,-0.0378530001444151
8.348348348348349,-0.06695991862118048
8.358358358358359,-0.0730022568804391
8.368368368368369,-0.00821504776904142
8.378378378378379,0.1749891084817238
8.388388388388389,0.22363488148927482
8.398398398398399,0.013760482906046652
8.408408408408409,0.2450983661954061
8.418418418418419,0.06514577775719682
8.428428428428429,0.24368993471723305
8.438438438438439,0.06544069089397377
8.448448448448449,0.09402428103699903
8.458458458458459,0.123294449314926
8.468468468468469,0.41012497161121136
8.478478478478479,0.18250963743406892
8.488488488488489,0.03143103478456784
8.498498498498499,0.20345598738774917
8.508508508508509,0.07438268487831493
8.518518518518519,0.0652017794793463
8.528528528528529,0.20824040558618026
8.538538538538539,0.12327781809093631
8.548548548548549,0.15039568953991161
8.558558558558559,0.12588107275457594
8.568568568568569,0.15965813028538417
8.578578578578579,0.16958512407339985
8.588588588588589,-0.065947930084847
8.598598598598599,0.1946392495440074
8.608608608608609,0.029589129265941094
8.618618618618619,-0.017049626879152735
8.62862862862863,0.12031411675211352
8.63863863863864,0.1331209722233692
8.64864864864865,0.05354079136533979
8.65865865865866,0.20377351771084842
8.66866866866867,-0.016147176607486463
8.67867867867868,0.07440892065268784
8.68868868868869,0.053294767465160556
8.6986986986987,0.10346231889707691
8.70870870870871,0.1320213805226107
8.71871871871872,-0.0009493800677486675
8.72872872872873,0.1676811109120772
8.73873873873874,0.09669171232271843
8.74874874874875,-0.10392031051567271
8.75875875875876,-0.11593858319847748
8.76876876876877,0.07311811132030682
8.77877877877878,0.04648640580339791
8.78878878878879,0.05229870799006153
8.7987987987988,0.053745818695437646
8.80880880880881,0.0728707716985708
8.81881881881882,0.13873972775020998
8.82882882882883,-0.0735644243757068
8.83883883883884,-0.08614629829324275
8.84884884884885,-0.08482101950642512
8.85885885885886,0.046841424887821816
8.86886886886887,0.13588284039358145
8.87887887887888,-0.03828566205217417
8.88888888888889,-0.2518180610965408
8.8988988988989,-0.17847895680601794
8.90890890890891,-0.09772926346863153
8.91891891891892,-0.076438279050475
8.92892892892893,-0.06761800723204492
8.93893893893894,-0.028889405434673686
8.94894894894895,-0.06972645420810815
8.95895895895896,0.06075989071134241
8.96896896896897,-0.1171987706126489
8.97897897897898,-0.14103611137371133
8.98898898898899,-0.011892786788845464
8.998998998999,-0.21807467096418925
9.00900900900901,-0.030011809095764758
9.01901901901902,-0.06292384767935444
9.02902902902903,-0.0918375696252625
9.03903903903904,0.07811481997499789
9.04904904904905,-0.1462487455208934
9.05905905905906,0.11899934033993839
9.06906906906907,-0.1122560084360457
9.07907907907908,-0.21977058745976907
9.08908908908909,-0.08710168623160952
9.0990990990991,-0.20340757242261043
9.10910910910911,-0.17230999606167652
9.11911911911912,-0.058442794446120744
9.12912912912913,-0.0432595418363946
9.13913913913914,-0.16136676643936898
9.14914914914915,-0.0004041894260101153
9.15915915915916,0.0169459395493545
9.16916916916917,0.04549571758297942
9.17917917917918,-0.04419737254494616
9.18918918918919,0.04051907233950143
9.1991991991992,-0.28227677865433737
9.20920920920921,-0.12405699138775667
9.21921921921922,-0.17674169455058403
9.22922922922923,-0.07560893215712534
9.23923923923924,-0.14189326757779328
9.24924924924925,-0.09831922823083733
